# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416297356;0.07;210.29;422734.89;0.00;61870.31;0.00;0.00;0.00;0.00
axle;60;1416297416;0.00;197.55;382629.39;0.00;91445.20;0.00;0.00;0.00;0.00
axle;60;1416297476;0.13;209.21;376817.72;0.00;46001.60;0.00;0.00;0.00;0.00
axle;60;1416297536;0.07;207.41;256306.81;0.00;30862.96;0.00;0.00;0.00;0.00
axle;60;1416297596;0.07;183.91;410429.42;0.00;57620.59;0.00;0.00;0.00;0.00
axle;60;1416297656;0.13;268.07;355715.57;0.00;48648.50;0.00;0.00;0.00;0.00
axle;60;1416297716;0.00;167.59;271942.60;0.00;32051.12;0.00;0.00;0.00;0.00
axle;60;1416297776;0.00;137.81;241234.17;0.00;27537.19;0.00;0.00;0.00;0.00
axle;60;1416297836;0.13;150.64;311797.40;0.00;48340.20;0.00;0.00;0.00;0.00
axle;60;1416297896;0.00;232.18;334034.21;0.00;32406.09;0.00;0.00;0.00;0.00
