ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416297296.35594,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_operator,0,0,344249,1538416,0,0,0,0,0,0,61917,1040072,47041,721469,,,,
1416297296.35594,pg_catalog,pg_aggregate,0,0,23284,23284,0,0,0,0,0,0,4776,18508,9644,31716,,,,
1416297296.35594,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_toast,pg_toast_12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_description,0,0,5778,0,0,0,0,0,0,0,0,0,2023,10799,0,0,0,0
1416297296.35594,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416297296.35594,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416297296.35594,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416297296.35594,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_default_acl,0,0,5104,0,0,0,0,0,0,0,0,0,579,4525,,,,
1416297296.35594,public,partsupp,5,32000000,56056,10350289,8000000,0,0,0,8000000,0,827219,3320793,42024,154712,,,,
1416297296.35594,pg_toast,pg_toast_12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_toast,pg_toast_12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_attribute,4499,29857,1308266,2621112,9284,300,9106,264,2425,317,102987,1307076,45771,2672124,,,,
1416297296.35594,pg_catalog,pg_statistic,0,0,309475,251516,2120,5286,2057,4759,480,120,45107,222010,21465,645549,21864,101968,2260,152278
1416297296.35594,pg_toast,pg_toast_12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_toast,pg_toast_2618,0,0,15168,49251,0,0,0,0,0,0,10794,15705,4125,18717,,,,
1416297296.35594,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416297296.35594,pg_catalog,pg_depend,0,0,53565,57653,9858,0,9768,0,6294,434,9755,68097,16278,136780,,,,
1416297296.35594,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416297296.35594,pg_catalog,pg_opclass,818,818,277935,3006471,0,0,0,0,0,0,13361,1038750,26399,333388,,,,
1416297296.35594,pg_catalog,pg_proc,0,0,560685,825741,0,0,0,0,0,0,79823,560121,72628,1171559,0,0,0,0
1416297296.35594,public,region,6293,31440,16,16,5,0,0,0,5,0,4,6302,8,14,,,,
1416297296.35594,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416297296.35594,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416297296.35594,public,nation,18,250,3307767,3307815,25,0,0,0,25,0,4,3307775,9,3307776,,,,
1416297296.35594,pg_catalog,pg_am,57558,57558,0,0,0,0,0,0,0,0,7826,49732,0,0,,,,
